Date,LAK,AOA,ANG,NOK,XPF,AFN,MZN,DOP,CZK,THB,UZS,HTG,SHP,LTL,ISK,TMT,BIF,NGN,KMF,HRK,NZD,SBD,HNL,MYR,IRR,BWP,LYD,SOS,STD,KRW,NAD,VUV,YER,GMD,MAD,BSD,AWG,RSD,BYR,KZT,XAF,INR,HKD,UYU,JOD,LSL,MUR,GBP,EUR,SZL,SLL,DJF,ERN,VND,BYN,XCD,CVE,ARS,KHR,CRC,GHS,TRY,MGA,PHP,KWD,SIT,PAB,GIP,BBD,VEF,CNY,CDF,QAR,FJD,IDR,PKR,RWF,MWK,BGN,JPY,UGX,TWD,SDG,TND,ZMW,LRD,BMD,FRF,BAM,PLN,ITL,LBP,KPW,CNH,MNT,WST,ETB,MKD,MDL,CHF,AUD,GEL,TJS,ILS,SCR,MMK,JMD,MXV,SYP,AMD,TZS,OMR,IEP,BHD,BZD,TOP,ECS,CAD,AED,NIO,CLP,PYG,GTQ,DEM,RUB,FKP,KGS,GYD,BRL,LVL,BTN,MXN,MVR,XOF,CYP,SRD,DKK,USD,ZWL,PEN,SVC,EGP,IQD,BND,RON,SGD,TTD,AZN,MOP,XDR,MRO,KYD,GNF,DZD,ZAR,SEK,CUP,PGK,SAR,UAH,COP,KES,BDT,BOB,NPR,CLF,HUF,ALL,LKR,ILA,BRX,INX,CAX,CUC,ISX,HUX,CZX
2017-04-07,8189.000000,165.085999,1.777500,8.614510,111.690002,67.360001,70.440002,47.000000,25.027300,34.590000,3613.000000,66.570000,0.801800,3.048700,112.129997,3.400000,1695.780029,315.000000,460.250000,6.999600,1.434500,7.797800,23.350000,4.431300,32431.000000,10.633300,1.419500,546.000000,23054.500000,1133.819946,13.710000,107.279999,249.949997,44.000000,10.061000,1.000000,1.790000,115.977097,20020.000000,312.989990,616.530029,64.320000,7.770300,28.530001,0.706000,13.820000,35.220001,0.804910,0.940600,13.760000,7450.000000,177.559998,15.290000,22654.000000,1.883200,2.700000,103.760002,15.394000,3977.100098,555.359985,4.198500,3.731800,3190.000000,49.880001,0.304300,216.486755,1.000000,0.801800,2.000000,9.975000,6.895500,1355.000000,3.640100,2.085500,13320.000000,104.820000,818.450012,715.570007,1.833700,110.675003,3607.000000,30.568001,6.666800,2.286400,9.440000,91.000000,1.000000,1700.272217,1.842400,3.975700,1700.272217,1504.000000,900.000000,6.890500,2423.750000,2.578100,22.750000,57.730000,19.285000,1.006070,1.328100,2.417000,8.398000,3.645000,13.466000,1356.000000,128.369995,3.281908,514.979980,484.299988,2226.000000,0.384900,0.699154,0.376900,1.997700,2.292100,25000.000000,1.341230,3.672900,29.706900,658.150024,5725.899902,7.339500,1.717450,56.957100,0.801600,68.426003,204.190002,3.141200,0.620550,64.849998,18.764400,15.270000,614.650024,,7.490000,6.996730,1.000000,322.355011,3.247500,8.722000,18.059999,1181.000000,1.401200,4.247600,1.401610,6.699500,1.702600,8.002900,0.736951,357.000000,0.820000,9232.400391,109.836998,13.779900,9.031850,1.000000,3.177200,3.750100,26.930000,2854.100098,103.150002,80.650002,6.880000,103.750000,0.024540,291.820007,127.000000,151.649994,,3.115400,,,,,291.859985,
2017-04-06,8189.000000,165.085999,1.770000,8.593710,111.339996,67.339996,70.440002,47.020000,25.042000,34.570000,3610.000000,66.709999,0.801000,3.048700,112.199997,3.400000,1695.780029,315.000000,460.279999,6.962700,1.432500,7.770500,23.379999,4.430800,32431.000000,10.656000,1.419900,549.000000,22987.400391,1129.209961,13.754000,107.089996,249.949997,44.049999,10.049900,1.000000,1.790000,115.623596,20020.000000,312.579987,614.859985,64.510002,7.769190,28.500000,0.708000,13.800000,35.230000,0.802920,0.937900,13.754000,7450.000000,177.559998,15.290000,22679.000000,1.875800,2.700000,103.459999,15.389000,3960.899902,550.669983,4.148500,3.703100,3195.000000,50.160000,0.304100,216.486755,1.000000,0.801000,2.000000,9.975000,6.897500,1355.000000,3.640500,2.084000,13333.000000,104.809998,818.359985,715.539978,1.831600,110.904999,3607.000000,30.486000,6.666700,2.275500,9.440000,91.000000,1.000000,1700.272217,1.837500,3.965000,1700.272217,1506.400024,900.000000,6.889700,2430.250000,2.575500,22.773899,57.439999,19.325001,1.003830,1.322400,2.417600,8.366600,3.643100,13.427000,1357.000000,128.259995,3.275416,514.979980,484.059998,2226.000000,0.384800,0.699154,0.376900,1.997700,2.292100,25000.000000,1.342780,3.672500,29.702900,656.599976,5733.200195,7.338500,1.717450,56.335899,0.800800,68.426003,202.710007,3.103600,0.620550,64.949997,18.794600,15.420000,614.750000,,7.490000,6.975160,1.000000,322.355011,3.246400,8.722000,18.010000,1181.000000,1.400400,4.237500,1.400810,6.689500,1.713500,8.002000,0.736625,357.000000,0.820000,9225.000000,109.727997,13.790400,8.998590,1.000000,3.177200,3.750100,27.010000,2858.500000,103.129997,80.650002,6.880000,103.750000,0.024600,290.000000,127.000000,151.699997,,3.091700,,,,,291.170013,
2017-04-05,8189.000000,165.085999,1.777500,8.578910,111.220001,67.300003,70.440002,47.020000,25.327000,34.490002,3600.000000,66.709999,0.803200,3.048700,112.190002,3.400000,1695.410034,315.000000,460.329987,6.936900,1.433100,7.779600,23.400000,4.429500,32428.000000,10.554700,1.419900,549.000000,22937.900391,1124.609985,13.630000,107.110001,249.949997,44.049999,10.038000,1.000000,1.790000,115.654999,20020.000000,312.089996,613.700012,64.870003,7.769000,28.450001,0.707500,13.600000,35.099998,0.800600,0.936100,13.580000,7450.000000,177.559998,15.290000,22679.000000,1.880000,2.700000,103.230003,15.344000,3960.899902,549.179993,4.198500,3.692100,3200.000000,50.189999,0.304600,216.486755,1.000000,0.803200,2.000000,9.975000,6.894400,1353.000000,3.640500,2.080000,13318.000000,104.599998,818.130005,718.000000,1.836300,110.915001,3607.000000,30.378000,6.667000,2.270300,9.450000,91.000000,1.000000,1700.272217,1.834000,3.963700,1700.272217,1504.000000,900.000000,6.882400,2430.000000,2.576800,22.762899,57.340000,19.385000,1.002950,1.318300,2.412000,8.345100,3.646600,13.466000,1355.000000,128.240005,3.293921,514.979980,483.679993,2226.000000,0.384800,0.699154,0.377000,1.997700,2.292100,25000.000000,1.338680,3.672500,29.698999,658.739990,5727.100098,7.338500,1.717450,55.962299,0.802900,68.496002,204.509995,3.096000,0.620550,64.974998,18.758801,15.260000,614.190002,,7.490000,6.961910,1.000000,322.355011,3.251400,8.722000,18.000000,1181.000000,1.399200,4.247200,1.399830,6.679500,1.713500,8.001600,0.737096,357.179993,0.820000,9254.099609,109.625999,13.713300,8.967870,1.000000,3.177200,3.750000,27.129999,2865.199951,103.000000,80.339996,6.880000,103.349998,0.024680,290.010010,127.120003,151.550003,,3.122500,,,,,290.140015,
2017-04-04,8191.000000,165.085999,1.777500,8.619500,111.500000,67.300003,70.440002,46.980000,25.401100,34.410000,3600.000000,66.910004,0.800500,3.048700,114.089996,3.410000,1695.130005,314.000000,460.380005,6.947900,1.432100,7.779600,23.430000,4.425300,32429.000000,10.667400,1.419500,547.000000,23015.500000,1123.410034,13.735000,106.750000,249.949997,44.000000,10.057000,1.000000,1.790000,115.629601,20020.000000,312.809998,615.280029,65.029999,7.769900,28.500000,0.709000,13.740000,35.000000,0.804240,0.938900,13.820000,7450.000000,177.559998,15.270000,22689.000000,1.872700,2.700000,103.580002,15.373000,3960.899902,554.000000,4.238500,3.651000,3200.000000,50.230000,0.304700,216.486755,1.000000,0.800500,2.000000,9.975000,6.883100,1355.000000,3.640800,2.080000,13338.000000,104.790001,818.030029,716.929993,1.834600,110.292999,3602.000000,30.483999,6.666700,2.283300,9.580000,92.000000,1.000000,1700.272217,1.838700,3.996000,1700.272217,1505.699951,900.000000,6.879400,2436.550049,2.570800,22.757500,57.520000,19.388000,1.002570,1.324300,2.425400,8.308500,3.642700,13.466000,1349.000000,128.279999,3.271809,514.979980,483.329987,2226.000000,0.384800,0.699154,0.377000,1.997800,2.286900,25000.000000,1.344630,3.672500,29.695000,661.349976,5716.500000,7.336500,1.717450,56.471001,0.800200,68.524002,204.509995,3.114900,0.620550,65.000000,18.916100,15.320000,613.250000,,7.490000,6.985280,1.000000,322.355011,3.248500,8.722200,18.100000,1181.000000,1.398600,4.262100,1.399280,6.689500,1.723900,8.002900,0.737026,356.850006,0.820000,9189.500000,109.873001,13.750100,9.020920,1.000000,3.177200,3.749900,27.110001,2862.699951,102.949997,80.250000,6.880000,103.750000,0.024610,290.179993,127.099998,151.919998,,3.116100,,,,,289.899994,
2017-04-03,8189.000000,165.085999,1.777500,8.580030,111.379997,66.599998,70.440002,47.000000,25.378901,34.369999,3595.000000,66.970001,0.797000,3.048700,113.190002,3.410000,1677.000000,314.000000,460.399994,6.969000,1.428300,7.761500,23.459999,4.425300,32425.000000,10.521300,1.400000,549.000000,22985.300781,1116.300049,13.479000,106.620003,249.949997,44.070000,10.047600,1.000000,1.790000,115.616699,20020.000000,313.190002,615.289978,65.014999,7.771700,28.600000,0.708800,13.410000,35.169998,0.800170,0.938000,13.591000,7450.000000,178.000000,15.290000,22729.000000,1.867100,2.700000,103.449997,15.366000,3987.000000,549.049988,4.148500,3.643900,3205.000000,50.139999,0.304500,216.486755,1.000000,0.797000,2.000000,9.974500,6.883100,1341.000000,3.640800,2.080500,13320.000000,104.830002,871.929993,716.950012,1.829400,111.397003,3607.000000,30.396999,6.666700,2.280700,9.630000,90.000000,1.000000,1700.272217,1.838700,3.962000,1700.272217,1510.000000,900.000000,6.872700,2438.379883,2.563600,22.650000,57.450001,19.385000,1.002740,1.314900,2.421300,8.269200,3.624700,13.472000,1352.000000,128.250000,3.276892,514.979980,482.950012,2227.000000,0.384900,0.699154,0.376980,1.997800,2.279000,25000.000000,1.334650,3.672300,29.691000,659.919983,5723.500000,7.338500,1.717450,56.324402,0.796700,68.514000,204.509995,3.131100,0.620550,64.849998,18.769400,15.430000,613.299988,,7.490000,6.977530,1.000000,322.355011,3.246500,8.722200,18.200001,1181.000000,1.397200,4.261200,1.397650,6.699500,1.723900,8.004500,0.737002,357.000000,0.820000,9120.000000,109.688004,13.593000,8.924540,1.000000,3.169600,3.750000,26.990000,2871.500000,102.949997,80.269997,6.880000,103.349998,0.024670,289.670013,127.250000,151.940002,,3.167800,,,,,289.720001,
2017-04-02,8200.799805,165.085999,1.790000,8.599500,111.919998,66.599998,70.440002,46.950001,25.337000,34.330002,3595.000000,66.970001,0.797800,3.048700,113.150002,3.410000,1694.979980,315.000000,460.399994,6.946300,1.426900,7.761500,23.469999,4.424000,32422.000000,10.521300,1.416800,549.000000,23006.800781,1116.150024,13.406000,108.400002,249.949997,44.049999,10.048000,1.000000,1.790000,115.780800,20020.000000,313.570007,614.500000,64.848999,7.769000,28.610001,0.707200,13.410000,35.029999,0.797130,0.937300,13.406600,7450.000000,178.000000,15.280000,22749.000000,1.870000,2.700000,103.540001,15.367000,3984.000000,553.270020,4.265500,3.634700,3205.000000,50.169998,0.304500,216.486755,1.000000,0.797800,2.000000,9.975000,6.883100,1358.000000,3.640600,2.080500,13323.000000,104.660004,871.929993,716.909973,1.829400,111.383003,3605.000000,30.313000,6.667000,2.277300,9.620000,90.000000,1.000000,1700.272217,1.836400,3.961300,1700.272217,1505.699951,900.000000,6.869100,2440.000000,2.570800,22.650000,57.459999,19.375000,1.003000,1.308800,2.435200,8.228800,3.625300,13.509000,1359.000000,127.709999,3.276892,514.979980,482.950012,2227.000000,0.384500,0.699154,0.376300,1.997700,2.309600,25000.000000,1.331800,3.672300,29.330000,659.210022,5626.000000,7.339000,1.717450,56.207001,0.797600,68.544998,204.509995,3.122000,0.620550,64.900002,18.745001,15.430000,613.349976,,7.480000,6.971200,1.000000,322.355011,3.244300,8.722000,18.049999,1181.000000,1.396400,4.263300,1.396250,6.709500,1.723900,8.002300,0.737002,357.000000,0.820000,9195.000000,109.686996,13.419500,8.955150,1.000000,3.282500,3.749600,27.030001,2874.000000,102.949997,80.190002,6.860000,103.449997,0.024680,289.279999,127.250000,151.729996,,3.167800,,,,,288.640015,
2017-04-01,8200.799805,165.085999,1.790000,8.599500,111.919998,66.599998,70.440002,46.950001,25.337000,34.330002,3595.000000,66.970001,0.797800,3.048700,113.150002,3.410000,1694.979980,315.000000,460.399994,6.946300,1.426900,7.761500,23.469999,4.424000,32422.000000,10.521300,1.416800,549.000000,23006.800781,1116.150024,13.406000,108.400002,249.949997,44.049999,10.048000,1.000000,1.790000,115.780800,20020.000000,313.570007,614.500000,64.848999,7.769000,28.610001,0.707200,13.410000,35.029999,0.797130,0.937300,13.406600,7450.000000,178.000000,15.280000,22749.000000,1.870000,2.700000,103.540001,15.366000,3984.000000,553.270020,4.265500,3.634700,3205.000000,50.169998,0.304500,216.486755,1.000000,0.797800,2.000000,9.975000,6.883100,1358.000000,3.640600,2.080500,13323.000000,104.660004,871.929993,716.909973,1.829400,111.383003,3605.000000,30.313000,6.667000,2.277300,9.620000,90.000000,1.000000,5.760100,1.836400,3.961300,1700.272217,1505.699951,900.000000,6.869100,2440.000000,2.570800,22.650000,57.459999,19.375000,1.003000,1.308800,2.435200,8.228800,3.625300,13.509000,1359.000000,127.709999,3.276892,514.979980,482.950012,2227.000000,0.384500,0.699154,0.376300,1.997700,2.309600,25000.000000,1.331800,3.672300,29.330000,659.210022,5626.000000,7.339000,1.717450,56.207001,0.797600,68.544998,204.509995,3.121800,0.620550,64.900002,18.763100,15.430000,613.349976,0.519550,7.480000,6.971200,1.000000,322.355011,3.244300,8.722000,18.049999,1181.000000,1.396400,4.263300,1.396250,6.709500,1.723900,8.002300,0.737002,357.000000,0.820000,9195.000000,109.686996,13.419500,8.955150,1.000000,3.282500,3.749600,27.030001,2873.000000,102.949997,80.190002,6.860000,104.349998,0.024680,289.279999,127.250000,151.729996,,3.167800,,,,,288.640015,
2017-03-31,8190.000000,165.085999,1.777500,8.577280,111.129997,66.599998,70.440002,46.980000,25.292000,34.340000,3600.000000,67.040001,0.800700,3.048700,112.830002,3.410000,1694.520020,315.000000,460.420013,6.931700,1.431100,7.779600,23.250000,4.424300,32422.000000,10.521300,1.417200,549.000000,22933.599609,1116.310059,13.479000,108.050003,249.949997,44.049999,10.031000,1.000000,1.790000,115.780800,20020.000000,313.570007,613.400024,64.844002,7.770400,28.629999,0.706000,13.070000,35.189999,0.801290,0.935300,13.330000,7450.000000,177.559998,15.270000,22749.000000,1.867000,2.700000,103.209999,15.384000,3960.899902,549.059998,4.313500,3.638800,3200.000000,50.220001,0.304400,216.486755,1.000000,0.800700,2.000000,9.974800,6.884400,1341.000000,3.640900,2.072500,13323.000000,104.820000,818.000000,715.570007,1.821600,111.800003,3602.000000,30.367001,6.667000,2.278300,9.630000,92.000000,1.000000,5.760100,1.833100,3.950600,1700.272217,1504.000000,900.000000,6.875800,2442.449951,2.569500,22.709999,57.310001,19.385000,1.000770,1.307100,2.435200,8.228800,3.631600,13.382000,1359.000000,128.500000,3.276013,514.979980,483.369995,2226.000000,0.384800,0.699154,0.376900,1.997700,2.307500,25000.000000,1.334460,3.672500,29.679100,663.950012,5726.500000,7.336000,1.717450,56.421299,0.800400,68.544998,204.509995,3.149000,0.620550,64.900002,18.730200,15.280000,613.960022,0.519550,7.480000,6.962030,1.000000,322.355011,3.246100,8.722000,18.100000,1181.000000,1.396600,4.258900,1.396930,6.709500,1.723900,8.003100,0.735340,357.000000,0.820000,9196.799805,109.669998,13.315100,8.925100,1.000000,3.177200,3.749900,27.000000,2884.300049,102.650002,80.000000,6.880000,104.349998,0.024800,288.130005,126.949997,151.729996,,3.124100,,,,,288.640015,
2017-03-30,8187.000000,165.085999,1.777500,8.529310,110.320000,66.599998,70.440002,46.990002,25.159000,34.380001,3595.000000,67.440002,0.803300,3.048700,112.239998,3.400000,1691.280029,314.000000,460.440002,6.897100,1.425200,7.767500,23.280001,4.417400,32422.000000,10.357700,1.411500,547.000000,22814.000000,1114.760010,12.883000,108.279999,249.949997,44.000000,9.997000,1.000000,1.790000,114.967003,20020.000000,314.989990,610.340027,64.904999,7.771410,28.420000,0.708500,13.030000,35.169998,0.802290,0.930900,12.880000,7450.000000,177.559998,15.280000,22764.000000,1.871700,2.700000,102.680000,15.409000,3946.300049,549.099976,4.298500,3.641400,3185.000000,50.150002,0.304500,216.486755,1.000000,0.803300,2.000000,9.975000,6.888000,1341.000000,3.640800,2.072500,13313.000000,104.820000,817.770020,718.000000,1.819700,111.174004,3602.000000,30.292999,6.666700,2.327100,9.560000,92.000000,1.000000,5.760100,1.823900,3.931200,1700.272217,1504.000000,900.000000,6.875800,2447.439941,2.565600,22.700001,57.009998,19.395000,0.996110,1.303400,2.437200,8.192600,3.618700,13.464000,1359.000000,128.419998,3.303409,514.979980,483.320007,2225.000000,0.384900,0.699154,0.377000,1.997700,2.299500,25000.000000,1.333800,3.672500,29.675100,661.299988,5734.000000,7.334000,1.717450,56.186600,0.803100,68.582001,204.509995,3.120000,0.620550,64.900002,18.729900,15.320000,614.309998,0.519550,7.490000,6.926160,1.000000,322.355011,3.241900,8.722000,18.000000,1181.000000,1.394500,4.228600,1.395150,6.709500,1.723300,8.004200,0.734287,357.000000,0.820000,9225.000000,109.369003,12.891500,8.900140,1.000000,3.177200,3.749900,26.995001,2877.500000,102.750000,80.139999,6.880000,104.349998,0.024780,288.220001,125.250000,152.039993,,3.122300,,,,,288.829987,
2017-03-29,8184.000000,165.085999,1.777500,8.545160,110.370003,66.570000,70.440002,46.919998,25.124300,34.419998,3601.000000,67.580002,0.805300,3.048700,110.910004,3.410000,1693.920044,315.000000,460.450012,6.908500,1.424000,7.782600,23.309999,4.418100,32418.000000,10.357700,1.411600,547.000000,22782.199219,1111.270020,13.116000,106.430000,249.949997,43.910000,9.971400,1.000000,1.790000,114.309402,20020.000000,315.489990,609.489990,64.889999,7.768980,28.400000,0.709000,12.980000,35.150002,0.802760,0.929600,13.120000,7450.000000,177.559998,15.270000,22772.000000,1.869800,2.700000,102.529999,15.532000,3947.300049,548.409973,4.313500,3.649200,3180.000000,50.230000,0.304300,216.486755,1.000000,0.805300,2.000000,9.975000,6.888400,1342.000000,3.640800,2.073000,13312.000000,104.809998,817.739990,716.909973,1.801100,110.830002,3604.000000,30.194000,6.666700,2.268900,9.530000,90.000000,1.000000,1700.272217,1.821400,3.938600,1700.272217,1506.699951,900.000000,6.871700,2448.830078,2.565600,22.741100,56.950001,19.365000,0.996870,1.307500,2.433200,8.153200,3.621500,13.303000,1364.000000,128.270004,3.294657,514.979980,483.410004,2228.000000,0.384900,0.699154,0.377000,1.997700,2.281100,25000.000000,1.337480,3.672300,29.671200,664.760010,5650.600098,7.333500,1.717450,56.956001,0.805000,68.559998,204.509995,3.136600,0.620550,64.974998,18.924500,15.390000,613.630005,,7.490000,6.918970,1.000000,322.355011,3.240500,8.722000,18.010000,1181.000000,1.395300,4.233500,1.395700,6.689500,1.721500,8.000700,0.732123,357.000000,0.820000,9223.099609,109.601997,13.124100,8.884000,1.000000,3.169600,3.749900,26.995001,2901.699951,102.800003,80.300003,6.880000,104.349998,0.024900,287.899994,125.050003,151.850006,,3.129700,,,,,287.239990,
2017-03-28,8180.000000,165.085999,1.777500,8.509610,109.339996,66.599998,70.440002,46.889999,24.894600,34.410000,3600.000000,67.709999,0.795500,3.048700,109.529999,3.410000,1693.420044,314.000000,460.500000,6.810000,1.423800,7.773500,23.360001,4.411000,32415.000000,10.325600,1.410800,549.000000,22574.400391,1111.449951,12.989000,106.430000,249.949997,43.959999,9.940600,1.000000,1.790000,113.770401,20020.000000,314.989990,603.539978,65.065002,7.767700,28.400000,0.709000,12.810000,35.099998,0.796560,0.921000,12.900000,7450.000000,177.559998,15.290000,22769.000000,1.868200,2.700000,101.599998,15.564000,3947.399902,548.400024,4.318500,3.626100,3180.000000,50.110001,0.304000,216.486755,1.000000,0.795500,2.000000,9.975000,6.884000,1336.000000,3.640800,2.076000,13298.000000,104.849998,817.799988,716.909973,1.796100,110.448997,3602.000000,30.197001,6.666700,2.253400,9.460000,91.000000,1.000000,5.760100,1.803600,3.912500,1700.272217,1504.000000,900.000000,6.863200,2451.030029,2.563600,22.700001,56.419998,19.355000,0.986010,1.315600,2.435500,8.153200,3.611600,13.546000,1364.000000,128.270004,3.304535,514.979980,483.500000,2225.000000,0.384800,0.699154,0.377000,1.997700,2.279000,25000.000000,1.339840,3.672500,29.667200,664.500000,5638.399902,7.340500,1.717450,57.075401,0.795200,68.640999,204.509995,3.122300,0.620550,65.074997,18.880600,15.430000,607.859985,0.519550,7.480000,6.854870,1.000000,322.355011,3.237100,8.722200,18.000000,1181.000000,1.393700,4.189700,1.394190,6.709500,1.719600,8.000300,0.731474,356.920013,0.820000,9250.000000,108.945999,12.982600,8.783000,1.000000,3.286500,3.749900,27.030001,2919.800049,102.699997,80.220001,6.880000,104.349998,0.024870,284.720001,123.949997,152.020004,,3.125000,,,,,284.970001,
2017-03-27,8188.000000,165.085999,1.770000,8.447260,109.120003,66.599998,70.440002,47.310001,24.838400,34.340000,3535.000000,67.779999,0.798000,3.048700,109.519997,3.410000,1697.000000,314.000000,460.549988,6.827200,1.414500,7.776600,23.400000,4.407000,32420.000000,10.085800,1.410000,547.000000,22522.500000,1107.949951,12.573000,106.379997,249.949997,43.730000,9.927300,0.990000,1.790000,113.974197,20020.000000,315.390015,602.469971,65.029999,7.765800,28.059999,0.709000,12.580000,34.200001,0.794210,0.919100,12.583500,7470.000000,178.000000,15.290000,22772.000000,1.875800,2.700000,101.370003,15.589000,3978.000000,548.369995,4.328500,3.595300,3190.000000,50.099998,0.304000,216.486755,1.000000,0.798000,2.000000,9.980000,6.875500,1321.000000,3.640700,2.074000,13309.000000,104.800003,817.280029,710.000000,1.810100,110.185997,3597.000000,30.152000,6.670000,2.262600,9.510000,91.000000,1.000000,5.760100,1.800400,3.917600,1700.272217,1510.000000,900.000000,6.853600,2448.000000,2.565600,22.600000,56.299999,19.385000,0.984650,1.308000,2.441300,8.144400,3.610700,13.210000,1366.000000,128.360001,3.303032,514.979980,483.500000,2227.000000,0.384900,0.699154,0.377000,1.997700,2.304300,25000.000000,1.333570,3.672400,29.663200,661.349976,5562.200195,7.343000,1.717450,56.799999,0.797800,68.775002,202.710007,3.109300,0.620550,65.375000,18.807199,15.400000,606.570007,0.519550,7.480000,6.839060,1.000000,322.355011,3.239500,8.722000,18.010000,1180.000000,1.390900,4.175600,1.391550,6.679500,1.719600,8.000200,0.733615,356.910004,0.820000,9200.000000,108.810997,12.582400,8.771400,1.000000,3.164600,3.749900,27.090000,2894.399902,102.650002,80.199997,6.880000,104.349998,0.024690,284.890015,125.050003,151.699997,,3.127600,,,,,285.369995,
2017-03-26,8187.000000,165.085999,1.777500,8.480000,109.900002,66.519997,70.440002,46.849998,25.007000,34.549999,3535.000000,67.779999,0.800400,3.048700,110.050003,3.410000,1692.880005,315.000000,460.579987,6.828800,1.422600,7.776600,23.420000,4.423000,32420.000000,10.147300,1.415000,545.000000,22691.500000,1116.050049,12.421000,106.440002,249.949997,43.709999,9.964000,1.000000,1.790500,114.770798,20020.000000,316.859985,606.979980,65.400002,7.764700,28.070000,0.707200,12.440000,35.139999,0.801790,0.925800,12.440000,7450.000000,177.580002,15.270000,22784.000000,1.870000,2.700000,102.129997,15.590000,3984.399902,551.099976,4.338500,3.609800,3190.000000,50.200001,0.304000,216.486755,1.000000,0.800400,2.000000,9.974500,6.880200,1341.949951,3.640800,2.074000,13324.000000,104.599998,817.280029,716.909973,1.810100,111.329002,3582.000000,30.362000,6.667000,2.261300,9.480000,91.000000,1.000000,5.760100,1.813900,3.946000,1700.272217,1505.699951,900.000000,6.868200,2452.000000,2.555000,22.600000,56.720001,19.424999,0.990880,1.310000,2.440900,8.144400,3.627800,13.549000,1366.000000,127.639999,3.303032,514.979980,483.540009,2226.000000,0.384500,0.699154,0.376200,1.997700,2.304300,25000.000000,1.337700,3.672300,29.350000,659.500000,5622.000000,7.343500,1.717450,56.944000,0.800200,68.835999,202.710007,3.107500,0.620550,65.474998,18.893101,15.420000,610.400024,0.519550,7.480000,6.881280,1.000000,322.355011,3.240500,8.722200,18.010000,1181.000000,1.398000,4.203400,1.398300,6.709500,1.719700,7.998400,0.733615,357.000000,0.820000,9188.000000,109.098000,12.424400,8.805200,1.000000,3.174500,3.749600,27.090000,2896.899902,102.650002,80.190002,6.880000,104.349998,0.024690,287.320007,125.050003,151.500000,,3.127600,,,,,286.380005,
2017-03-25,8187.000000,165.085999,1.777500,8.480000,109.900002,66.519997,70.440002,46.849998,25.007000,34.549999,3535.000000,67.779999,0.800400,3.048700,110.050003,3.410000,1692.880005,315.000000,460.579987,6.828800,1.422600,7.776600,23.420000,4.423000,32420.000000,10.147300,1.415000,545.000000,22691.500000,1116.050049,12.421000,106.440002,249.949997,43.709999,9.964000,1.000000,1.790500,114.770798,20020.000000,316.859985,606.979980,65.400002,7.764700,28.070000,0.707200,12.440000,35.139999,0.801790,0.925800,12.440000,7450.000000,177.580002,15.270000,22784.000000,1.870000,2.700000,102.129997,15.589000,3984.399902,551.099976,4.338500,3.609800,3190.000000,50.200001,0.304000,216.486755,1.000000,0.800400,2.000000,9.974500,6.880200,1341.949951,3.640800,2.074000,13324.000000,104.599998,817.280029,716.909973,1.810100,111.329002,3582.000000,30.362000,6.667000,2.261300,9.480000,91.000000,1.000000,1700.272217,1.813900,3.946000,1700.272217,1505.699951,900.000000,6.868200,2452.000000,2.555000,22.600000,56.720001,19.424999,0.990880,1.310000,2.440900,8.144400,3.627800,13.549000,1366.000000,127.639999,3.303032,514.979980,483.540009,2226.000000,0.384500,0.699154,0.376200,1.997700,2.304300,25000.000000,1.337700,3.672300,29.350000,659.500000,5622.000000,7.343500,1.717450,56.944000,0.800200,68.835999,202.710007,3.107300,0.620550,65.474998,18.893101,15.420000,610.400024,,7.480000,6.881280,1.000000,322.355011,3.240500,8.722200,18.010000,1181.000000,1.398000,4.203400,1.398300,6.709500,1.719700,7.998400,0.733615,357.000000,0.820000,9188.000000,109.098000,12.424400,8.805200,1.000000,3.174500,3.749600,27.090000,2895.899902,102.650002,80.190002,6.880000,104.349998,0.024690,287.320007,125.050003,151.500000,,3.127600,,,,,286.380005,
